comp,post_bugs,size,complexity,prior_changes,change_churn,prior_bugs,total,minor,major,ownership,entropy,review_rate,review_churn_rate,voters,minor_voters,major_voters,voter_ownership,self_reviews,too_quick,little_discussion,median_revspeed,mean_revspeed,median_discussion,mean_discussion,minor_wrote_no_major_revd,minor_wrote_no_owner_revd,median_voterscore,mean_voterscore,actors,minor_actors,major_actors,actor_ownership,owner_more_author,median_maxexp,mean_maxexp,median_minexp,mean_minexp,subsystem,DataClass,TraditionBreaker,SchizophrenicClass,GodClass,GodModule,SchizophrenicModule,DataModule,FeatureEnvy,DataClumps,SiblingDuplication,InternalDuplication,ExternalDuplication,MessageChains
qtbase.src/widgets/doc/snippets/qstackedwidget,0,33,0.060606063,2,99,0,2,0,2,0.5,1,1,1,4,0,4,1,0,2,0,0.31713125,0.31713125,4.55E-05,4.55E-05,0,0,0,0,8,0,8,1,0,1,1,0.666666667,0.766848816,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/widgets/doc/snippets/qstyleoption,0,64,0.187500001,2,151,0,2,0,2,0.5,1,1,1,4,0,4,1,0,2,0,0.31713125,0.31713125,4.55E-05,4.55E-05,0,0,0,0,8,0,8,1,0,1,1,0.666666667,0.766848816,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/widgets/doc/snippets/qstyleplugin,0,42,0.190476192,3,121,1,3,0,3,0.333333333,1,1,1,5,0,5,1,0,3,0,0.606739381,1.41866721,8.58E-05,0.002928873,0,0,0.333333333,0.222222222,8,0,8,1,0,1,1,0.816939891,0.82425633,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/widgets/doc/snippets/qtablewidget-resizing,0,49,0.163265308,2,127,0,2,0,2,0.5,1,1,1,4,0,4,1,0,2,0,0.31713125,0.31713125,4.55E-05,4.55E-05,0,0,0,0,8,0,8,1,0,1,1,0.666666667,0.766848816,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/widgets/doc/snippets/qtablewidget-using,0,102,0.11764706,3,307,0,2,0,2,0.666666667,1,1,1,4,0,4,1,0,3,1,0.606739381,1.763672616,8.58E-05,0.000160734,0,0,0,0,11,0,11,1,0,1,1,0.875,0.827416982,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/widgets/doc/snippets/qtreewidgetitemiterator-using,0,119,0.142857144,3,213,0,3,0,3,0.333333333,1,1,1,8,0,8,1,0,2,0,0.606739381,54.25639438,8.58E-05,0.00796683,0,0,0,0.111111111,12,0,12,1,0,1,1,0.816939891,0.825136612,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/widgets/doc/snippets/qtreewidget-using,0,129,0.11627907,3,246,0,3,0,3,0.333333333,1,1,1,8,0,8,1,0,2,0,0.606739381,54.25639438,8.58E-05,0.00796683,0,0,0,0.111111111,12,0,12,1,0,1,1,0.816939891,0.825136612,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/widgets/doc/snippets/reading-selections,0,66,0.075757577,3,906,0,3,0,3,0.333333333,1,1,1,8,0,8,1,0,2,1,2.342139233,2.342139233,0.00019819,0.00019819,0,0,0,0,13,0,13,1,0,1,1,0.814102564,0.823717949,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/widgets/doc/snippets/shareddirmodel,0,19,0.052631584,2,93,0,2,0,2,0.5,1,1,1,4,0,4,1,0,2,0,0.31713125,0.31713125,4.55E-05,4.55E-05,0,0,0,0,8,0,8,1,0,1,1,0.666666667,0.766848816,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/widgets/doc/snippets/sharedtablemodel,0,22,0.13636364,3,721,0,3,0,3,0.333333333,1,1,1,8,0,8,1,0,2,1,2.342139233,2.342139233,0.00019819,0.00019819,0,0,0,0,13,0,13,1,0,1,1,0.814102564,0.823717949,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/widgets/doc/snippets/simplemodel-use,0,22,0.090909095,2,107,0,2,0,2,0.5,1,1,1,4,0,4,1,0,2,1,2.342139233,2.342139233,0.00019819,0.00019819,0,0,0,0,11,0,11,1,0,1,1,0.770833333,0.792467949,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/widgets/doc/snippets/splitter,0,26,0.115384619,2,96,0,2,0,2,0.5,1,1,1,4,0,4,1,0,2,0,0.31713125,0.31713125,4.55E-05,4.55E-05,0,0,0,0,8,0,8,1,0,1,1,0.666666667,0.766848816,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/widgets/doc/snippets/splitterhandle,0,44,0.113636366,2,175,0,2,0,2,0.5,1,1,1,4,0,4,1,0,2,0,0.31713125,0.31713125,4.55E-05,4.55E-05,0,0,0,0,8,0,8,1,0,1,1,0.666666667,0.766848816,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/widgets/doc/snippets/stringlistmodel,0,94,0.20212766,2,412,0,2,0,2,0.5,1,1,1,4,0,4,1,0,2,1,2.342139233,2.342139233,0.00019819,0.00019819,0,0,0,0,11,0,11,1,0,1,1,0.770833333,0.792467949,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/widgets/doc/snippets/styles,0,26,0.115384619,2,103,0,2,0,2,0.5,1,1,1,4,0,4,1,0,2,0,0.31713125,0.31713125,4.55E-05,4.55E-05,0,0,0,0,8,0,8,1,0,1,1,0.666666667,0.766848816,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/widgets/doc/snippets/stylesheet,0,8,0.125000011,2,64,0,2,0,2,0.5,1,1,1,4,0,4,1,0,2,0,0.31713125,0.31713125,4.55E-05,4.55E-05,0,0,0,0,8,0,8,1,0,1,1,0.666666667,0.766848816,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/widgets/doc/snippets/textdocument-imagedrop,0,22,0.227272731,2,83,0,2,0,2,0.5,1,1,1,4,0,4,1,0,2,0,0.31713125,0.31713125,4.55E-05,4.55E-05,0,0,0,0,8,0,8,1,0,1,1,0.666666667,0.766848816,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/widgets/doc/snippets/timeline,0,19,0.105263163,2,84,0,2,0,2,0.5,1,1,1,4,0,4,1,0,2,0,0.31713125,0.31713125,4.55E-05,4.55E-05,0,0,0,0,11,0,11,1,0,1,1,0.770833333,0.793886612,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/widgets/doc/snippets/updating-selections,0,60,0.066666668,4,899,0,4,0,4,0.25,0.978495736,1,1,12,0,12,1,0,2,1,4.656755347,55.6063997,0.000391236,0.008068635,0,0,0,0.0625,17,0,17,1,0,1,1,0.961538462,0.858974359,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/widgets/doc/snippets/whatsthis,0,17,0.117647064,2,76,0,2,0,2,0.5,1,1,1,4,0,4,1,0,2,0,0.31713125,0.31713125,4.55E-05,4.55E-05,0,0,0,0,8,0,8,1,0,1,1,0.666666667,0.766848816,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/widgets/doc/snippets/widget-mask,0,10,0.100000009,2,66,0,2,0,2,0.5,1,1,1,4,0,4,1,0,2,0,0.31713125,0.31713125,4.55E-05,4.55E-05,0,0,0,0,8,0,8,1,0,1,1,0.666666667,0.766848816,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/widgets/doc/snippets/widgets-tutorial,0,5,0.200000016,3,70,0,3,0,3,0.333333333,1,1,1,5,0,5,1,0,2,1,4.656755347,4762.339204,0.000391236,0.111243238,0,0,0,0,10,0,10,1,0,1,1,0.961538462,0.858974359,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/widgets/effects,5,1597,0.173450219,9,326,0,5,0,5,0.333333333,0.96365775,1,1,10,0,10,1,3,7,1,2.929594464,329.2246654,0.000149432,0.029414809,2,2,0,0.046296296,23,0,23,1,0,1,1,0.886904762,0.84219334,qtbase,5,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/widgets/graphicsview,54,24726,0.213297743,75,4778,4,41,34,7,0.066666667,0.91214099,1,1,57,43,14,1,12,14,6,103.71875,1091.381545,0.015151515,0.106786095,49,59,0.026666667,0.025277778,85,64,21,1,0,1,1,1,0.973368778,qtbase,21,0,1,2,0,0,0,4,0,0,1,0,0
qtbase.src/widgets/itemviews,58,23055,0.229754934,163,10935,22,51,49,2,0.282208589,0.944258104,1,1,59,49,10,1,26,21,8,511.5137706,7218.307416,0.038461538,0.124651878,80,81,0.024539877,0.108220859,92,79,13,0.987394958,0,0.996261682,0.986941348,0.987394958,0.967455034,qtbase,8,0,0,6,0,0,0,1,1,0,1,0,0
qtbase.src/widgets/kernel,85,20828,0.235308239,313,18994,38,81,77,4,0.156549521,0.930544794,1,1,83,72,11,1,51,41,18,195.0987173,1365.31313,0.026315789,0.096100454,218,233,0.019169329,0.045613854,136,122,14,0.988636364,0,0.99463807,0.986971476,0.988636364,0.967705814,qtbase,18,0,0,1,0,0,0,3,0,0,0,0,0
qtbase.src/widgets/statemachine,9,774,0.259689923,10,507,0,7,0,7,0.3,0.968886273,1,1,13,0,13,1,3,4,1,42.0321083,2341.427179,0.001660519,0.013040704,2,3,0,0.030769231,28,0,28,1,0,1,1,0.967213115,0.861881233,qtbase,2,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/widgets/styles,84,37444,0.223720756,171,39572,23,54,51,3,0.222222222,0.958619729,1,1,60,51,9,1,41,42,19,77,2869.231465,0.02173913,0.114810538,86,112,0.01754386,0.026805451,103,94,9,0.996478873,0,0.996478873,0.995351789,0.996478873,0.979103345,qtbase,14,0,1,7,0,0,0,4,4,5,2,6,0
qtbase.src/widgets/util,30,5818,0.21742867,37,3058,4,24,16,8,0.108108108,0.978921241,1,1,38,22,16,0.974358974,3,14,2,52.69029304,3967.80291,0.013034759,0.084508531,18,21,0,0.027027027,63,48,15,0.967213115,0,1,0.969356092,0.967213115,0.908052198,qtbase,8,1,0,3,0,0,0,0,0,0,0,0,0
qtbase.src/widgets/widgets,153,49939,0.214361521,241,17453,46,81,78,3,0.074688797,0.965242513,1,1,82,66,16,1,36,38,18,300.6316808,3044.256755,0.029411765,0.08808033,208,229,0.012448133,0.02268752,125,105,20,0.992327366,0,0.992327366,0.989259168,0.992327366,0.972259218,qtbase,16,2,2,8,0,0,0,2,1,0,1,0,0
qtbase.src/winmain,0,15,0.066666673,6,22,0,3,0,3,0.5,1,1,1,9,0,9,1,1,6,1,2.276454914,4.085865079,0.000150474,0.002789623,0,0,0,0.055555556,12,0,12,1,0,1,1,0.666666667,0.757892019,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/xml,0,2,0,2,111,0,2,0,2,0.5,1,1,1,4,0,4,1,0,1,0,90.98665718,90.98665718,0.001686073,0.001686073,0,0,0,0,9,0,9,1,0,1,1,0.916666667,0.854322245,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/xml/doc/snippets/code,1,90,0,2,340,0,2,0,2,0.5,1,1,1,4,0,4,1,0,1,0,27.8308942,27.8308942,0.000652767,0.000652767,0,0,0,0,9,0,9,1,0,1,1,0.818181818,0.818181818,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/xml/doc/snippets/rsslisting,0,154,0.207792208,3,469,0,3,0,3,0.333333333,0.97706965,1,1,9,0,9,1,0,1,0,27.8308942,27.8308942,0.000652767,0.000652767,0,0,0,0.111111111,17,0,17,1,0,1,1,0.96969697,0.860606061,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/xml/doc/snippets/simpleparse,0,27,0.185185188,2,99,0,2,0,2,0.5,1,1,1,4,0,4,1,0,1,0,27.8308942,27.8308942,0.000652767,0.000652767,0,0,0,0,8,0,8,1,0,1,1,0.666666667,0.767676768,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.src/xml/dom,1,4095,0.232722833,24,718,1,14,8,6,0.166666667,1,1,1,19,10,9,1,3,7,3,61.13020787,561.8856045,0.022727273,0.086095449,7,10,0,0.02724359,33,12,21,1,0,1,1,0.96969697,0.897059476,qtbase,0,0,0,1,0,0,0,0,0,0,0,0,0
qtbase.src/xml/sax,0,5351,0.220893291,14,272,0,8,0,8,0.285714286,0.983292675,1,1,14,0,14,1,4,5,2,61.13020787,940.8800676,0.001547988,0.054662658,2,2,0,0.026785714,33,19,14,1,0,1,1,0.941747573,0.880050632,qtbase,4,0,0,0,0,0,0,0,0,0,1,0,0
qtbase.tools/configure,8,4220,0.271563981,170,4660,16,49,45,4,0.229411765,0.952837722,0.994047619,0.999562746,66,55,11,1,23,11,12,574.3123543,4036.197593,0.074175824,0.167000644,57,65,0.094117647,0.119824661,103,89,14,0.992592593,0,0.992592593,0.992399792,0.992592593,0.980911904,qtbase,3,0,0,0,0,0,0,0,0,0,1,0,0
qtbase.tools/shared/windows,0,13,0.076923084,4,108,0,2,0,2,0.75,1,1,1,4,0,4,1,1,4,1,1.542347737,2.924167408,0.0001489,0.000113615,0,0,0,0,8,0,8,1,0,1,1,0.666666667,0.666666667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.util/accessibilityinspector,0,721,0.163661581,8,1262,0,4,0,4,0.5,1,1,1,8,0,8,1,1,5,1,11.07071555,116.4037347,0.000788008,0.009029458,0,0,0,0.068181818,12,0,12,1,0,1,1,0.99704142,0.894383461,qtbase,2,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.util/aglfn,0,147,0.108843538,2,312,0,2,0,2,0.5,1,1,1,5,0,5,1,0,1,0,9.992280467,9.992280467,0.000737866,0.000737866,0,0,0,0,9,0,9,1,0,1,1,0.666666667,0.764957265,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.util/corelib/qurl-generateTLDs,0,114,0.114035088,5,56,0,3,0,3,0.6,1,1,1,6,0,6,1,2,4,1,2.929594464,193.9646683,0.000149432,0.004968941,0,0,0,0,11,0,11,1,0,1,1,0.666666667,0.754227859,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.util/lexgen,0,1755,0.207977208,5,594,0,3,0,3,0.6,0.988606126,1,1,6,0,6,1,3,4,1,2.929594464,66.51219107,0.000149432,0.020090892,0,0,0,0,13,0,13,1,0,1,1,0.666666667,0.744047619,qtbase,4,0,0,0,0,0,0,0,1,0,0,0,0
qtbase.util/unicode,0,2210,0.121266968,22,2540,1,3,1,2,0.818181818,1,1,1,12,3,9,0.954545455,6,4,2,84.44146445,885.3824673,0.005787691,0.016262969,1,1,0,0.106719368,17,3,14,0.928571429,0,0.989051095,0.972016544,0.928571429,0.841545012,qtbase,3,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.util/unicode/codecs/big5,0,78,0.153846155,4,54,0,2,0,2,0.75,1,1,1,4,0,4,1,2,4,1,1.542347737,2.924167408,0.0001489,0.000113615,0,0,0,0,8,0,8,1,0,1,1,0.666666667,0.666666667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.util/xkbdatagen,0,432,0.060185185,6,154,0,4,0,4,0.5,1,1,1,5,0,5,1,2,4,2,5.757022751,220.4777674,0.000150474,0.014236963,0,0,0,0,10,0,10,1,0,1,1,0.666666667,0.761904762,qtbase,1,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/qml/networkaccessmanagerfactory,0,41,0.170731709,2,120,0,2,0,2,0.5,1,1,1,2,0,2,0.5,1,2,0,1.129664902,1.129664902,9.83E-05,9.83E-05,0,0,0,0,6,0,6,0.666666667,0,1,1,0.5,0.39869281,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/qml/plugins,0,82,0.195121952,3,169,0,3,0,3,0.333333333,1,1,1,5,0,5,0.666666667,1,2,0,1.860673566,205.6283934,0.000175408,0.023875076,0,0,0,0,10,0,10,0.75,0,1,0.998762376,0.583333333,0.486519608,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/qml/referenceexamples/adding,0,50,0.140000002,2,233,0,2,0,2,0.5,1,1,1,2,0,2,0.5,1,2,0,1.129664902,1.129664902,9.83E-05,9.83E-05,0,0,0,0,6,0,6,0.666666667,0,1,1,0.5,0.39869281,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/qml/referenceexamples/attached,0,213,0.150234742,2,554,0,2,0,2,0.5,1,1,1,2,0,2,0.5,1,2,0,1.129664902,1.129664902,9.83E-05,9.83E-05,0,0,0,0,6,0,6,0.666666667,0,1,1,0.5,0.39869281,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/qml/referenceexamples/binding,0,316,0.151898734,2,801,0,2,0,2,0.5,1,1,1,2,0,2,0.5,1,2,0,1.129664902,1.129664902,9.83E-05,9.83E-05,0,0,0,0,6,0,6,0.666666667,0,1,1,0.5,0.39869281,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/qml/referenceexamples/coercion,0,118,0.144067797,2,442,0,2,0,2,0.5,1,1,1,2,0,2,0.5,1,2,0,1.129664902,1.129664902,9.83E-05,9.83E-05,0,0,0,0,6,0,6,0.666666667,0,1,1,0.5,0.39869281,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/qml/referenceexamples/default,0,119,0.142857144,2,431,0,2,0,2,0.5,1,1,1,2,0,2,0.5,1,2,0,1.129664902,1.129664902,9.83E-05,9.83E-05,0,0,0,0,6,0,6,0.666666667,0,1,1,0.5,0.39869281,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/qml/referenceexamples/extended,0,89,0.123595507,2,277,0,2,0,2,0.5,1,1,1,2,0,2,0.5,1,2,0,1.129664902,1.129664902,9.83E-05,9.83E-05,0,0,0,0,6,0,6,0.666666667,0,1,1,0.5,0.39869281,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/qml/referenceexamples/grouped,0,181,0.149171271,2,510,0,2,0,2,0.5,1,1,1,2,0,2,0.5,1,2,0,1.129664902,1.129664902,9.83E-05,9.83E-05,0,0,0,0,6,0,6,0.666666667,0,1,1,0.5,0.39869281,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/qml/referenceexamples/methods,0,100,0.150000001,2,408,0,2,0,2,0.5,1,1,1,2,0,2,0.5,1,2,0,1.129664902,1.129664902,9.83E-05,9.83E-05,0,0,0,0,6,0,6,0.666666667,0,1,1,0.5,0.39869281,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/qml/referenceexamples/properties,0,93,0.150537635,2,407,0,2,0,2,0.5,1,1,1,2,0,2,0.5,1,2,0,1.129664902,1.129664902,9.83E-05,9.83E-05,0,0,0,0,6,0,6,0.666666667,0,1,1,0.5,0.39869281,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/qml/referenceexamples/signal,0,223,0.147982063,2,564,0,2,0,2,0.5,1,1,1,2,0,2,0.5,1,2,0,1.129664902,1.129664902,9.83E-05,9.83E-05,0,0,0,0,6,0,6,0.666666667,0,1,1,0.5,0.39869281,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/qml/referenceexamples/valuesource,0,284,0.140845071,2,764,0,2,0,2,0.5,1,1,1,2,0,2,0.5,1,2,0,1.129664902,1.129664902,9.83E-05,9.83E-05,0,0,0,0,6,0,6,0.666666667,0,1,1,0.5,0.39869281,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/qml/shell,0,76,0.197368422,2,165,0,2,0,2,0.5,1,1,1,2,0,2,0.5,1,2,0,1.129664902,1.129664902,9.83E-05,9.83E-05,0,0,0,0,6,0,6,0.666666667,0,1,1,0.5,0.39869281,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/qml/xmlhttprequest,0,1,1.9999999,4,59,1,4,0,4,0.25,1,1,1,9,0,9,0.8,1,3,0,7.546464324,27.16074344,0.008510859,0.010358302,0,0,0,0,14,0,14,0.833333333,0,1,0.972222222,0.7,0.59379085,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/quick/accessibility,0,1,1.9999999,3,16,1,3,0,3,0.333333333,1,1,1,7,0,7,0.75,1,2,0,4.635611575,32.72855223,0.000355051,0.005680988,0,0,0,0,11,0,11,0.8,0,1,1,0.7,0.545882353,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/quick/animation,0,1,1.9999999,3,16,1,3,0,3,0.333333333,1,1,1,7,0,7,0.75,0,2,0,4.635611575,32.72855223,0.000355051,0.005680988,0,0,0,0,11,0,11,0.8,0,1,1,0.7,0.545882353,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/quick/canvas,0,1,1.9999999,4,57,1,4,0,4,0.25,1,1,1,8,0,8,0.8,1,2,0,48.89350023,546.2733306,0.008510859,0.010358302,0,0,0,0,13,0,13,0.833333333,0,1,1,0.7,0.59379085,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/quick/customitems/maskedmousearea,1,130,0.176923078,3,334,0,3,0,3,0.333333333,0.991624464,1,1,3,0,3,0.666666667,1,2,0,1.860673566,31.8035729,0.000175408,0.005621107,0,0,0,0,11,0,11,0.8,0,1,0.96,0.666666667,0.559215686,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/quick/customitems/painteditem,0,53,0.094339624,2,256,0,2,0,2,0.5,1,1,1,2,0,2,0.5,1,2,0,1.129664902,1.129664902,9.83E-05,9.83E-05,0,0,0,0,6,0,6,0.666666667,0,1,1,0.5,0.39869281,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/quick/customitems/painteditem/TextBalloonPlugin,0,10,0.100000009,2,105,0,2,0,2,0.5,1,1,1,2,0,2,0.5,1,2,0,1.129664902,1.129664902,9.83E-05,9.83E-05,0,0,0,0,6,0,6,0.666666667,0,1,1,0.5,0.39869281,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/quick/demos/calqlatr,0,1,1.9999999,2,43,1,2,0,2,0.5,1,1,1,6,0,6,1,0,1,0,48.89350023,48.89350023,0.008510859,0.008510859,0,0,0,0,10,0,10,1,0,1,1,0.7,0.675,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/quick/demos/maroon,0,1,1.9999999,2,43,1,2,0,2,0.5,1,1,1,6,0,6,1,0,1,0,48.89350023,48.89350023,0.008510859,0.008510859,0,0,0,0,10,0,10,1,0,1,1,0.7,0.675,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/quick/demos/samegame,0,57,0.035087721,2,99,1,2,0,2,0.5,1,1,1,6,0,6,1,0,1,0,48.89350023,48.89350023,0.008510859,0.008510859,0,0,0,0,10,0,10,1,0,1,1,0.7,0.675,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/quick/demos/stocqt,0,1,1.9999999,2,43,1,2,0,2,0.5,1,1,1,6,0,6,1,1,1,0,48.89350023,48.89350023,0.008510859,0.008510859,0,0,0,0,10,0,10,1,0,1,1,0.7,0.675,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/quick/demos/tweetsearch,0,1,1.9999999,2,43,1,2,0,2,0.5,1,1,1,6,0,6,1,1,1,0,48.89350023,48.89350023,0.008510859,0.008510859,0,0,0,0,10,0,10,1,0,1,1,0.7,0.675,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/quick/draganddrop,0,1,1.9999999,3,16,1,3,0,3,0.333333333,1,1,1,7,0,7,0.75,0,2,0,4.635611575,32.72855223,0.000355051,0.005680988,0,0,0,0,11,0,11,0.8,0,1,1,0.7,0.545882353,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/quick/imageelements,0,1,1.9999999,3,16,1,3,0,3,0.333333333,1,1,1,7,0,7,0.75,0,2,0,4.635611575,32.72855223,0.000355051,0.005680988,0,0,0,0,11,0,11,0.8,0,1,1,0.7,0.545882353,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/quick/imageprovider,0,42,0.166666669,1,109,0,1,0,1,1,1,1,1,6,0,6,1,0,0,0,460.197684,460.197684,0.001194743,0.001194743,0,0,0,0,11,0,11,1,0,1,1,0.666666667,0.611111111,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/quick/keyinteraction,0,1,1.9999999,4,57,1,4,0,4,0.25,1,1,1,8,0,8,0.8,0,2,0,48.89350023,1329.779646,0.006275086,0.007309522,0,0,0,0,13,0,13,0.833333333,0,1,0.972222222,0.7,0.59379085,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/quick/localstorage/localstorage,0,1,1.9999999,2,43,1,2,0,2,0.5,1,1,1,6,0,6,1,0,1,0,48.89350023,48.89350023,0.008510859,0.008510859,0,0,0,0,10,0,10,1,0,1,1,0.7,0.675,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/quick/models/abstractitemmodel,0,83,0.132530122,2,260,1,2,0,2,0.5,1,1,1,7,0,7,1,0,0,0,783.0106067,783.0106067,0.030009136,0.030009136,0,0,0,0,13,0,13,1,0,1,1,0.666666667,0.708333333,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/quick/models/objectlistmodel,0,65,0.13846154,1,232,0,1,0,1,1,1,1,1,6,0,6,1,0,0,0,460.197684,460.197684,0.001194743,0.001194743,0,0,0,0,11,0,11,1,0,1,1,0.666666667,0.611111111,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/quick/models/stringlistmodel,0,15,0.066666673,1,77,0,1,0,1,1,1,1,1,6,0,6,1,0,0,0,460.197684,460.197684,0.001194743,0.001194743,0,0,0,0,11,0,11,1,0,1,1,0.666666667,0.611111111,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/quick/mousearea,0,1,1.9999999,4,57,1,4,0,4,0.25,1,1,1,8,0,8,0.8,1,2,0,48.89350023,1329.779646,0.006275086,0.007309522,0,0,0,0,13,0,13,0.833333333,0,1,0.972222222,0.7,0.59379085,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/quick/particles/affectors,0,1,1.9999999,2,43,1,2,0,2,0.5,1,1,1,6,0,6,1,0,1,0,48.89350023,48.89350023,0.008510859,0.008510859,0,0,0,0,10,0,10,1,0,1,1,0.7,0.675,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/quick/particles/customparticle,0,1,1.9999999,2,43,1,2,0,2,0.5,1,1,1,6,0,6,1,0,1,0,48.89350023,48.89350023,0.008510859,0.008510859,0,0,0,0,10,0,10,1,0,1,1,0.7,0.675,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
qtdeclarative.examples/quick/particles/emitters,0,1,1.9999999,2,43,1,2,0,2,0.5,1,1,1,6,0,6,1,1,1,0,48.89350023,48.89350023,0.008510859,0.008510859,0,0,0,0,10,0,10,1,0,1,1,0.7,0.675,qtdeclarative,0,0,0,0,0,0,0,0,0,0,0,0,0
